,listing_url,source,name,neighborhood_overview
2803,https://www.airbnb.com/rooms/1091894163424405048,previous scrape,Entire rental unit in Hopkins  Belize,"Located in the hotel Zone area of Hopkins, in close proximity to restaurants like La Trattoria Italian Restaurant, Barracuda, Bahay Fiesta, Chef Robs etc, hangout bars, resorts, and near the beach."
2804,https://www.airbnb.com/rooms/1092199284556556147,city scrape,Maya Moon Beach House-Beachfront-Modern-Blissful,
2805,https://www.airbnb.com/rooms/1092232269281795867,city scrape,Maya Moon Retreat-Beachfront-2 Family Homes,
2806,https://www.airbnb.com/rooms/1092750247873546791,city scrape,South Harbour Apt #3,Along the highway.
2807,https://www.airbnb.com/rooms/1092781891182804956,city scrape,Condo Caribbean Dreams,
2808,https://www.airbnb.com/rooms/1094394214360615365,city scrape,Coco's Beachfront Cabanas Seaside Suite A & B,
2809,https://www.airbnb.com/rooms/1095185596191139374,city scrape,Playa Goma: Serene Luxury on Ambergris Caye.,"The home is located 4.5 miles south of town (about a 20-minute golf cart ride). It's situated in a location that's just far enough away from the hustle and bustle but is still only a reasonable drive into town to visit the many bars and restaurants. <br /><br />There is a restaurant and bar at Playa de Sala a .5 mile golf cart ride away. A little further afield you have Happy’s Tequilaria, a 2 mile drive, about 7-8 minutes by cart, Someplace South is another 2 minutes past that. Mahogany Bay is 3 miles away where you’ll find Jyoto and numerous other bars and restaurants. Further into town there are too many to mention here; our Mobile Guest Guide lists all of our favorites and more and is integrated with GMaps so you'll have no problem finding them."
2810,https://www.airbnb.com/rooms/1095584195345480758,city scrape,A Beachfront Stay by Joan -3,
2811,https://www.airbnb.com/rooms/1095647076597746735,city scrape,2BR ocean-view with on-site pool,
2812,https://www.airbnb.com/rooms/1097319596747544124,city scrape,Orchid,
2813,https://www.airbnb.com/rooms/1097658146929497349,city scrape,Tropical 1BR Cabana | Pool | Tennis,
2814,https://www.airbnb.com/rooms/1097692087501489003,city scrape,Beautiful Studio | Pool | Patio | Tennis,
2815,https://www.airbnb.com/rooms/1097720496197285161,city scrape,"Studio with hammock, shaded balcony, & fenced yard",
2816,https://www.airbnb.com/rooms/1097720522314388466,city scrape,Island studio centrally located with balcony,
2817,https://www.airbnb.com/rooms/1097786921795551399,city scrape,Comfortable home with Sea view,- Authentic Belize food and shops in the area<br />- Watch the Belizian's play drums and dance<br />- Beautiful sea can be enjoyed all year around<br />- Medicine is in the air from all the plants and trees - Instant healing<br />- Experience good times with friendly people in beautiful south Belize
2818,https://www.airbnb.com/rooms/1098442747998902460,city scrape,Tranquil Oasis in Santa Elena,
2819,https://www.airbnb.com/rooms/1099246287324209280,city scrape,VIVA 302 in the heart of San Pedro,"Staying at this centrally located unit is perfect for going to restaurants, doing some quick shopping, going to the beach, and so much more. This is the heart of San Pedro."
2820,https://www.airbnb.com/rooms/1100094149584069464,city scrape,Camera privata.Cucina attrezzata.WiFi ultraveloce,
2821,https://www.airbnb.com/rooms/1100895876000014319,city scrape,La Vida Perezosa 1bdrm Luxury Apt,
2822,https://www.airbnb.com/rooms/1100903518174801847,city scrape,La Vida Perezosa 2bdrm Luxury Apt,
2823,https://www.airbnb.com/rooms/1101374918980246489,city scrape,"Seabird Haven villa 8: 4BDR, 3BA, Dock","Seabird Luxury Dwellings consists of 28 luxury villas with 24 hour security, community pool and spa."
2824,https://www.airbnb.com/rooms/1101536079446529486,city scrape,"Aqua Seas, Condo 3C",
2825,https://www.airbnb.com/rooms/1102164100657882149,city scrape,A Tropical Paradise By The Sea!,"The Neighborhood is quiet with less traffic than the heart of San Pedro.  You will find the atmosphere around you relaxed and carefree. There are hidden gems all over the island itself and several are located near the house. If you are looking for great food and a great atmosphere, you will find several restaurants nearby where you can dine on the beach. Rest assured as you travel to and from your destinations, a patrol station is located about only a mile from Sandy Bottoms Retreat."
2826,https://www.airbnb.com/rooms/1102257864060122089,previous scrape,Luxe Rainforest Villa,
2827,https://www.airbnb.com/rooms/1102265833829302039,city scrape,1 Bedroom Rainforest Suite,
2828,https://www.airbnb.com/rooms/1102930862321061544,city scrape,Second Floor Beachfront @ La Perla Azul,"The house is located 4.5 miles south of San Pedro right on the ocean. The garden is luscious with many hummingbirds and coloured butterflies. And there is a mango, lime, avocado and banana tree in the garden. Beautiful views of Caye Caulker, Hol Chan and Shark Ray Alley. An adult-only boutique resort is close by for refreshments and food and full day of swimming – Playa de Sala."
2829,https://www.airbnb.com/rooms/1103867189031946500,city scrape,Camping in Comfort,
2830,https://www.airbnb.com/rooms/1105174905287459894,city scrape,Sea Horizon suite #1,
2831,https://www.airbnb.com/rooms/1105493791474131382,city scrape,PoolView Casita on SecondFloor@SapphireBeachResor,"Sapphire Beach Resort sits on the quieter part of Ambergris Caye, surrounded by luscious palm tree forests. Many people pack a cooler full of beers and snacks for the adventurous ride up to Secret Beach. With smoothed roads, this stretch of beach on the western side of the island is a delight to experience. Or head down to the more lively town of San Pedro, to experience the Belizean charm in restaurants, shops, boutiques, bars, and friendly locals."
2832,https://www.airbnb.com/rooms/1105719521816192927,city scrape,Tres Cocos Villa across from Truck Stop!,
2833,https://www.airbnb.com/rooms/1107355507693061338,city scrape,Belize Bliss,
2834,https://www.airbnb.com/rooms/1107918962359255792,city scrape,Cozy Studio with Queen Bed (F6),
2835,https://www.airbnb.com/rooms/1107986862241378452,city scrape,Stylish Studio with Ocean Access (F7),
2836,https://www.airbnb.com/rooms/1108034354380054497,city scrape,La Vida Perezosa Studio,
2837,https://www.airbnb.com/rooms/1108058425400775551,city scrape,"3 BR Caribbean Sunrise/Set, Pool",
2838,https://www.airbnb.com/rooms/1108200689094285463,city scrape,Spacious 2-Bedroom Coastal Retreat (T1),
2839,https://www.airbnb.com/rooms/1108702037071826330,city scrape,Off-grid - Samudra Villa,"Samudra Villas is in a truly off-grid location by Secret Beach, Belize and is a 35 minute golf cart ride from San Pedro town. Secret Beach Belize offers a truly off-grid escape, where modern amenities meet the tranquility of untouched nature. Nestled along the pristine coastline of Belize, this hidden gem beckons adventurers seeking a retreat from the hustle and bustle of city life.<br /><br />Embracing the off-grid lifestyle, Secret Beach operates independently from traditional power sources, relying instead on renewable energy solutions. Solar panels harness the abundant Caribbean sunlight, providing sustainable power to the entire enclave. This eco-friendly approach not only minimizes environmental impact but also offers guests a unique opportunity to experience living in harmony with nature.<br /><br />Immerse yourself in the serene beauty of Secret Beach, where crystal-clear waters lap against sugar-white sands, and swaying palms provide shade from the tropical sun. Disconnect fro"
2840,https://www.airbnb.com/rooms/1108885643341045155,city scrape,Lavish 2-Bedroom Residence (T2),
2841,https://www.airbnb.com/rooms/1109339268252248753,city scrape,Deluxe 2-Bedroom Getaway (T3),
2842,https://www.airbnb.com/rooms/1109384059795596791,city scrape,Exclusive 2-Bedroom Sanctuary with Loft (T4),
2843,https://www.airbnb.com/rooms/1109411199617785669,city scrape,Luxurious 2-Bedroom Retreat - Steps from Placencia,
2844,https://www.airbnb.com/rooms/1109413513081726251,city scrape,The Villas at Cocoplum'Trigger Fish' Apartment 112,"In the gated community of Naia only 4 minutes walk along the beach is the Naia Spa Resort located, which offers relaxing Spa treatments and 2 Restaurants as a nice addition to the neighborhood. Next door to the South lies Sirenian Bay Resort with Inky´s Mini Golf Course and Inky´s bar and Grill. Sirenian also offers a tennis, pickleball court, a deep pool, a spa and fitness center as well as wine cellar and Martini bar."
2845,https://www.airbnb.com/rooms/1109450251666977512,city scrape,The Villas at Cocoplum 'Ocelot' Apartment 122,"In the gated community of Naia only 4 minutes walk along the beach is the Naia Spa Resort located, which offers relaxing Spa treatments and 2 Restaurants as a nice addition to the neighborhood. Next door to the South lies Sirenian Bay Resort with Inky´s Mini Golf Course and Inky´s bar and Grill. Sirenian also offers a tennis, pickleball court, a deep pool, a spa and fitness center as well as wine cellar and Martini bar."
2846,https://www.airbnb.com/rooms/1109450642083447718,city scrape,The Villas at Cocoplum 'Whale Shark' Apartment 121,"In the gated community of Naia only 4 minutes walk along the beach is the Naia Spa Resort located, which offers relaxing Spa treatments and 2 Restaurants as a nice addition to the neighborhood. Next door to the South lies Sirenian Bay Resort with Inky´s Mini Golf Course and Inky´s bar and Grill. Sirenian also offers a tennis, pickleball court, a deep pool, a spa and fitness center as well as wine cellar and Martini bar."
2847,https://www.airbnb.com/rooms/1110282016718278626,city scrape,Bonita's Black Pearl,
2848,https://www.airbnb.com/rooms/1110321075987381618,city scrape,2BR third-floor waterfront villa with outdoor pool,
2849,https://www.airbnb.com/rooms/1110353712727902465,city scrape,Modern 2-Bedroom Oasis (F2),
2850,https://www.airbnb.com/rooms/1110368885192095477,city scrape,Premium 2-Bedroom Apartment (F3),
2851,https://www.airbnb.com/rooms/1110373712136725693,city scrape,Charming 2-Bedroom Escape (F4),
2852,https://www.airbnb.com/rooms/1110381429418731495,city scrape,Elegant 1-Bedroom Haven (F5),
2853,https://www.airbnb.com/rooms/1110815484651688047,city scrape,Plush Skyview Penthouse,
2854,https://www.airbnb.com/rooms/1111022055471849657,city scrape,The Palms - King Suite,Centrally located quite residential neighborhood.
2855,https://www.airbnb.com/rooms/1111516401071047597,city scrape,Bonita's Sapphire,
2856,https://www.airbnb.com/rooms/1111601460091110149,city scrape,Spacious 4-Bed Villa in Placencia Village w/ Pool!,Airport - 2 m<br />ATM - 0 m<br />Bakery - 0 m<br />Bank - 0 m<br />Beach front - 0 m<br />fishing - 0 m<br />large supermarket - 0 m<br />Pharmacy - 1 m<br />Post Office - 0 m<br />Restaurants - 0 m<br />Scuba & Snorkeling  - 6 m<br />Shops - 0 m<br />Walking Street - 0 m<br />water sports - 0 m
2857,https://www.airbnb.com/rooms/1111677866855938525,city scrape,Bonita's Hibiscus,
2858,https://www.airbnb.com/rooms/1113688854454070766,city scrape,studio apartment #3 （ 1 bed 1 bath ）,
2859,https://www.airbnb.com/rooms/1113732761505603693,city scrape,3 Bedroom Apartment.,
2860,https://www.airbnb.com/rooms/1115285065178966570,city scrape,Bella Vista by T-Way Rentals Belize BTB# Hot09143,"We are located approximately 300 feet east of Westby Street on main the Placencia boardwalk.   We are less than 100 feet from beautiful Caribbean Sea.  This unit includes upper balcony lookout with fantastic views of ocean, mountains and village."
2861,https://www.airbnb.com/rooms/1116038889178379209,city scrape,Bella Cove by T-Way Rentals Belize BTB# Hot09143,We are located approximately 300 feet east of Westby Street on main the Placencia boardwalk. We are less than 100 feet from beautiful Caribbean Sea Beach!
2862,https://www.airbnb.com/rooms/1116612553756413911,city scrape,"""Sea-Turtle"" Studio @NorthBeachRetreat",
2863,https://www.airbnb.com/rooms/1116622068644623963,city scrape,Cozy- Family Beach View Villa,
2864,https://www.airbnb.com/rooms/1117474358641317255,city scrape,Imagine Beachfront Villas Belize,
2865,https://www.airbnb.com/rooms/1117591019744246169,city scrape,Toucan Villas #302,
2866,https://www.airbnb.com/rooms/1118091594678397117,city scrape,Stellar Cottage w Amazing Views on Hummingbird Hwy,
2867,https://www.airbnb.com/rooms/1118164706699577186,city scrape,Flip Flop Inn - Suite/Unit #1,
2868,https://www.airbnb.com/rooms/1118255777822398125,city scrape,Flip Flop Inn Suite/Unit #2,
2869,https://www.airbnb.com/rooms/1119646169257420095,city scrape,The Santorini House,Bahia Puesta Del Sol
2870,https://www.airbnb.com/rooms/1120391088277529422,city scrape,"Corozal, Bay Walk",
